UserID,Gender,Age,Occupation,Zipcode
5892,0,45,2,10920
5893,0,25,7,2139
5894,0,35,0,70748
5895,0,25,1,43026
5896,0,25,0,60657
5897,0,25,20,2152
5898,1,18,0,2143
5899,0,35,17,30024
5900,0,25,7,60628
5901,1,35,7,92075
5902,0,50,16,77079
5903,0,25,11,6851
5904,1,45,12,954025
5905,1,35,20,78006
5906,1,18,4,19803
5907,0,25,2,11217
5908,0,25,4,19711
5909,0,18,20,91330
5910,1,45,20,10033
5911,1,25,17,80301
5912,0,25,1,77064
5913,1,18,0,47901
5914,0,35,2,91344
5915,0,18,4,58102
5916,0,50,20,48230
5917,1,50,1,94550
5918,0,25,12,55105
5919,0,18,0,47933
5920,1,25,1,5401
5921,0,25,6,15146
5922,0,56,3,94561
5923,0,25,7,5401
5924,0,35,0,55417
5925,1,25,0,90035
5926,1,50,7,65712
5927,0,35,14,10003
5928,0,45,1,14760
5929,1,35,0,33607
5930,1,35,17,78681
5931,1,18,7,94111
5932,0,18,14,90038
5933,0,25,2,98227
5934,0,25,14,77075
5935,0,18,0,35115
5936,0,18,4,37130
5937,0,25,12,60622
5938,0,25,1,35401
5939,1,45,15,77040
5940,0,50,12,3062
5941,1,25,0,60640
5942,0,45,1,1867
5943,1,45,1,19806
5944,1,18,10,27606
5945,1,35,2,35229
5946,1,56,1,55406
5947,1,45,16,97215
5948,0,56,13,12124
5949,0,18,17,47901
5950,0,25,4,19713
5951,0,18,4,77005
5952,1,45,1,78231
5953,0,1,10,21030
5954,0,45,11,70802
5955,1,25,7,34952
5956,1,18,4,2142
5957,0,18,20,2038
5958,0,45,14,94301
5959,1,18,4,14850
5960,1,45,0,70460
5961,1,45,0,78757
5962,0,35,7,80221
5963,0,25,15,2140
5964,0,18,5,97202
5965,0,25,17,77449
5966,1,35,9,10021
5967,0,50,16,73069
5968,0,56,7,98103
5969,0,45,13,77706
5970,0,35,11,55438
5971,0,35,7,49504
5972,1,25,20,55428
5973,0,1,10,54701
5974,1,25,1,32303
5975,0,25,14,55104
5976,1,25,1,26542
5977,0,35,1,90012
5978,0,35,1,49307
5979,0,25,1,43214
5980,0,56,1,42503
5981,0,35,7,1776
5982,0,35,1,56082
5983,0,25,3,29208
5984,0,25,1,60657
5985,1,18,4,78705
5986,1,56,1,1060
5987,0,25,16,10003
5988,0,25,15,94022
5989,1,1,10,74114
5990,1,25,20,90046
5991,1,35,20,94025
5992,1,18,4,21046
5993,1,50,20,50010
5994,0,35,1,32501
5995,1,35,1,14618
5996,1,25,0,87114
5997,1,25,7,10016
5998,0,18,4,61820
5999,1,25,1,55455
6000,0,45,17,30075
6001,1,25,7,94117
6002,0,50,0,43231
6003,1,45,17,78722
6004,1,25,15,28401
6005,1,25,5,28401
6006,1,1,0,1036
6007,0,35,17,80537
6008,0,18,4,78705
6009,1,25,12,60540
6010,0,35,0,79606
6011,0,35,15,80538
6012,0,35,15,2871
6013,1,25,20,32301
6014,0,45,1,80634
6015,1,25,9,80013
6016,0,45,1,37209
6017,1,35,7,21117
6018,0,35,1,48906
6019,0,25,0,10024
6020,0,50,16,10023
6021,0,25,12,8876
6022,0,25,17,57006
6023,0,25,0,43213
6024,0,25,12,53705
6025,1,25,1,32607
6026,0,35,6,11210
6027,0,18,4,20742
6028,0,18,4,94133
6029,1,25,1,23185
6030,0,25,17,32618
6031,1,18,0,45123
6032,0,45,7,55108
6033,0,50,13,78232
6034,0,25,14,94117
6035,1,25,1,78734
6036,1,25,15,32603
6037,1,45,1,76006
6038,1,56,1,14706
6039,1,45,0,1060
6040,0,25,6,11106
